RowID,Product ID,Category,Sub-Category,Product Name,Price
1445,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,7.98
1446,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544
1447,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
1448,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,5.78
1449,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28
1450,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",155.06
1451,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,4.28
1452,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,8.28
1453,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75
1454,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952
1455,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71
1456,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99
1457,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7
1458,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",8.75
1459,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.64
1460,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,56.944
1461,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",56.784
1462,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,335.992
1463,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48
1464,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,3.984
1465,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",26.936
1466,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,5.184
1467,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,6.24
1468,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984
1469,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,68.997
1470,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,3.8
1471,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48
1472,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1.68
1473,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.144
1474,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",28.15
1475,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,14.58
1476,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09
1477,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784
1478,OFF-AR-10001216,Office Supplies,Art,Newell 339,2.78
1479,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,20.98
1480,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,12.184
1481,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,27.99
1482,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",34.99
1483,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,42.99
1484,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,6.48
1485,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,41.47
1486,TEC-PH-10000526,Technology,Phones,Vtech CS6719,95.99
1487,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48
1488,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98
1489,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.851
1490,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,4.28
1491,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,7.31
1492,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,279.2
1493,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",16.224
1494,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,12.28
1495,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.64
1496,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992
1497,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784
1498,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,899.997
1499,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,367.99
1500,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,1.036
1501,OFF-AR-10001615,Office Supplies,Art,Newell 34,19.84
1502,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,119.992
1503,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98
1504,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,24.784
1505,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
1506,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,4.224
1507,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",7.78
1508,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",23.992
1509,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,4.98
1510,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,69.99
1511,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,2.128
1512,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,7.68
1513,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272
1514,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,17.56
1515,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,43.96
1516,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,6.08
1517,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,5.184
1518,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95
1519,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,4.37
1520,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24
1521,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,154.99
1522,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,89.994
1523,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,32.792
1524,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,75.992
1525,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032
1526,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,32.48
1527,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",13.016
1528,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84
1529,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",145.333
1530,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56
1531,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",11.76
1532,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",70.98
1533,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,3.424
1534,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,2.672
1535,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",54.882
1536,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,16.356
1537,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",8.224
1538,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",64.45
1539,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,235.96
1540,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1.72
1541,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",8.248
1542,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,6.48
1543,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18
1544,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,131.18
1545,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",48.2664
1546,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",91.686
1547,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592
1548,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,5.73
1549,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,71.992
1550,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,3.664
1551,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75
1552,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,100.792
1553,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",2.88
1554,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,6.48
1555,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,10.48
1556,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,7.89
1557,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,10.784
1558,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992
1559,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784
1560,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65
1561,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13
1562,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",31.024
1563,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.88
1564,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",17.48
1565,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096
1566,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,2.136
1567,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",6.76
1568,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,2.776
1569,OFF-LA-10004409,Office Supplies,Labels,Avery 492,2.304
1570,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,13.024
1571,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13
1572,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,19.84
1573,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992
1574,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3.872
1575,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,15.88
1576,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54
1577,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,2.52
1578,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99
1579,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,112.686
1580,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304
1581,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,47.992
1582,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.566
1583,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,111
1584,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,9.11
1585,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592
1586,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784
1587,OFF-LA-10003537,Office Supplies,Labels,Avery 515,12.53
1588,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",9.49
1589,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,6.336
1590,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,56.99
1591,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,3.14
1592,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,172.99
1593,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95
1594,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,63.992
1595,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792
1596,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,13.392
1597,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,2.66
1598,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",30.392
1599,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",10.064
1600,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",9.78
1601,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,23.992
1602,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",70.49
1603,TEC-PH-10001619,Technology,Phones,LG G3,156.792
1604,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,8.048
1605,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),5.344
1606,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1.824
1607,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,9.584
1608,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,79.992
1609,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,14.92
1610,OFF-AR-10003481,Office Supplies,Art,Newell 348,2.624
1611,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,4.224
1612,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98
1613,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
1614,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",15.824
1615,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98
1616,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,69
1617,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,95.97
1618,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",16.99
1619,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13
1620,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,48.94
1621,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,23.96
1622,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04
1623,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,2.224
1624,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,108.76
1625,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",70.98
1626,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99
1627,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264
1628,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98
1629,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,4.76
1630,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",874.995
1631,OFF-AR-10001227,Office Supplies,Art,Newell 338,2.94
1632,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,216.784
1633,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94
1634,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99
1635,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,4.224
1636,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,12.28
1637,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",42.8
1638,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,15.57
1639,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",60.333
1640,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,77.16
1641,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,31.476
1642,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,5.184
1643,OFF-AR-10001972,Office Supplies,Art,Newell 323,1.344
1644,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83
1645,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98
1646,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",3.891
1647,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",1299.99
1648,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69
1649,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,111.992
1650,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,13.73
1651,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,5.184
1652,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,8.48
1653,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92
1654,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24
1655,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,55.98
1656,OFF-LA-10000414,Office Supplies,Labels,Avery 503,10.35
1657,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,17.328
1658,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,96.236
1659,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5.664
1660,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,100.98
1661,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,280.98
1662,OFF-AR-10003217,Office Supplies,Art,Newell 316,3.912
1663,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,193.17
1664,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,5.84
1665,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",21.98
1666,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,4.784
1667,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11
1668,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,111.03
1669,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98
1670,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,38.76
1671,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,24.808
1672,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",4.28
1673,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",168.44
1674,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,19.98
1675,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,162.93
1676,OFF-LA-10003388,Office Supplies,Labels,Avery 5,2.88
1677,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,36.784
1678,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",7.28
1679,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,13.43
1680,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,5.98
1681,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,8.544
1682,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,98.392
1683,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,8.34
1684,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.95
1685,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,38.432
1686,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",8.57
1687,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,97.733
1688,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,199.99
1689,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,144.784
1690,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,48.91
1691,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,9.184
1692,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9
1693,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,48.99
1694,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,30.98
1695,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,5.192
1696,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,5.592
1697,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,38.432
1698,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",60.98
1699,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,2.08
1700,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.492
1701,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,14.52
1702,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,2.384
1703,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",16.192
1704,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,4.335
1705,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",51.65
1706,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,0.912
1707,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2.1
1708,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,4.794
1709,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,84.686
1710,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",5.592
1711,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48
1712,OFF-FA-10003485,Office Supplies,Fasteners,Staples,2.096
1713,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784
1714,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,11.34
1715,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,5.28
1716,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,1160.95
1717,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,31.76
1718,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,35.094
1719,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,375.594
1720,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,100.89
1721,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,66.594
1722,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",1.944
1723,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.304
1724,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,6.48
1725,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",11.58
1726,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,100.98
1727,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,6.84
