Row ID,Order ID,Order Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Product Name,Quantity,Sales
1443,CA-2017-117695,8/5/2017,First Class,PW-19030,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",2,$13.76 
1444,CA-2015-166135,10/1/2015,Standard Class,SC-20440,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",4,$139.42 
1445,CA-2016-133725,5/23/2016,Standard Class,KL-16645,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,9,"$1,979.93 "
1446,CA-2017-102337,6/13/2017,First Class,SD-20485,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",4,$164.74 
1447,CA-2017-102337,6/13/2017,First Class,SD-20485,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,7,$470.30 
1448,CA-2017-102337,6/13/2017,First Class,SD-20485,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,2,$47.98 
1449,US-2014-112564,4/23/2014,First Class,TS-21160,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,3,$2.50 
1450,CA-2015-145821,5/1/2015,Standard Class,JB-15400,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,3,$88.75 
1451,US-2015-160150,7/19/2015,First Class,TS-21085,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,1,$2.03 
1452,CA-2016-133711,11/26/2016,First Class,MC-17425,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,7,$70.98 
1453,CA-2016-133711,11/26/2016,First Class,MC-17425,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,3,$91.68 
1454,CA-2016-133711,11/26/2016,First Class,MC-17425,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,5,$33.75 
1455,CA-2016-133711,11/26/2016,First Class,MC-17425,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,8,"$3,040.00 "
1456,CA-2017-148474,6/12/2017,Standard Class,ME-17320,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,3,$91.20 
1457,CA-2017-148474,6/12/2017,Standard Class,ME-17320,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",3,$452.94 
1458,CA-2015-111297,8/17/2015,Standard Class,SC-20440,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,9,$52.20 
1459,CA-2016-123722,9/25/2016,Standard Class,NH-18610,OFF-LA-10001569,Office Supplies,Labels,Avery 499,4,$15.94 
1460,CA-2014-155271,5/4/2014,Same Day,AA-10480,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,2,$27.46 
1461,CA-2015-119907,12/1/2015,Standard Class,LC-17140,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,2,$55.42 
1462,US-2016-128902,3/11/2016,Standard Class,MB-18085,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,2,$244.01 
1463,CA-2016-152289,8/26/2016,First Class,LC-16930,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,2,$159.98 
1464,CA-2016-152289,8/26/2016,First Class,LC-16930,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,6,"$1,024.72 "
1465,US-2016-104794,12/16/2016,First Class,KD-16495,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,2,$3.68 
1466,CA-2014-151708,8/8/2014,Standard Class,MB-17305,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",4,$121.38 
1467,CA-2014-151708,8/8/2014,Standard Class,MB-17305,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3,$95.98 
1468,CA-2015-100769,5/16/2015,Same Day,TH-21550,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,4,$255.97 
1469,CA-2017-139199,12/9/2017,Standard Class,DK-12835,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,3,$872.94 
1470,CA-2017-139199,12/9/2017,Standard Class,DK-12835,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,2,$41.54 
1471,CA-2017-139199,12/9/2017,Standard Class,DK-12835,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,2,$12.96 
1472,US-2015-161466,9/24/2015,Second Class,ON-18715,OFF-AR-10000634,Office Supplies,Art,Newell 320,2,$6.85 
1473,CA-2017-164959,7/11/2017,Standard Class,KN-16390,OFF-LA-10004272,Office Supplies,Labels,Avery 482,3,$8.67 
1474,US-2015-105676,12/1/2015,Same Day,NM-18520,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4,$6.69 
1475,CA-2016-113138,11/19/2016,Standard Class,NP-18685,OFF-AR-10003770,Office Supplies,Art,Newell 340,6,$17.28 
1476,CA-2016-113138,11/19/2016,Standard Class,NP-18685,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,3,$17.71 
1477,US-2017-104955,3/19/2017,Standard Class,CG-12040,OFF-LA-10003121,Office Supplies,Labels,Avery 506,7,$28.91 
1478,CA-2016-121958,11/13/2016,Standard Class,CS-12505,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,7,$52.14 
1479,CA-2017-121468,11/19/2017,First Class,KD-16345,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,4,$31.97 
1480,US-2016-108455,12/2/2016,Standard Class,MK-18160,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,4,$25.92 
1481,US-2016-108455,12/2/2016,Standard Class,MK-18160,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),7,$40.46 
1482,US-2016-108455,12/2/2016,Standard Class,MK-18160,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,3,$33.87 
1483,CA-2017-101210,8/25/2017,Second Class,DW-13540,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,2,$9.73 
1484,CA-2017-101210,8/25/2017,Second Class,DW-13540,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,1,$3.42 
1485,US-2016-108098,10/14/2016,Standard Class,CP-12340,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,3,$177.00 
1486,CA-2014-119032,11/27/2014,Standard Class,MS-17770,OFF-FA-10003021,Office Supplies,Fasteners,Staples,2,$3.76 
1487,CA-2015-140410,11/3/2015,Standard Class,CM-12655,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,7,"$1,212.85 "
1488,CA-2015-140410,11/3/2015,Standard Class,CM-12655,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,3,$89.97 
1489,CA-2015-140410,11/3/2015,Standard Class,CM-12655,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,3,$42.60 
1490,CA-2014-136280,11/29/2014,Standard Class,Co-12640,OFF-LA-10000452,Office Supplies,Labels,Avery 488,2,$5.04 
1491,CA-2017-151911,4/30/2017,Second Class,DL-13495,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",4,$62.96 
1492,CA-2017-166436,11/24/2017,Standard Class,TS-21370,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",1,$5.88 
1493,CA-2017-166436,11/24/2017,Standard Class,TS-21370,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,6,$977.29 
1494,CA-2017-139661,10/30/2017,Standard Class,JW-15220,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,2,$9.64 
1495,CA-2014-123925,12/17/2014,Second Class,RF-19840,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,3,$40.05 
1496,CA-2017-152485,9/4/2017,Standard Class,JD-15790,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",7,$10.19 
1497,CA-2017-152485,9/4/2017,Standard Class,JD-15790,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,1,$16.78 
1498,CA-2017-152485,9/4/2017,Standard Class,JD-15790,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",5,$13.12 
1499,CA-2016-141586,10/17/2016,First Class,NK-18490,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",5,$18.16 
1500,CA-2017-130386,11/12/2017,Standard Class,NG-18430,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3,$16.06 
1501,CA-2017-130386,11/12/2017,Standard Class,NG-18430,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,9,$223.06 
1502,CA-2017-130386,11/12/2017,Standard Class,NG-18430,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,3,$540.05 
1503,CA-2016-100468,11/24/2016,Standard Class,AT-10435,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",2,$33.52 
1504,CA-2016-100468,11/24/2016,Standard Class,AT-10435,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",2,$9.94 
1505,CA-2015-153388,8/1/2015,Standard Class,PC-19000,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,4,$6.72 
1506,CA-2015-153388,8/1/2015,Standard Class,PC-19000,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,6,"$1,004.98 "
1507,CA-2017-154935,12/24/2017,Standard Class,AR-10540,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",3,$17.88 
1508,CA-2016-134208,9/17/2016,Standard Class,CS-12505,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,4,$396.00 
1509,CA-2017-108294,12/10/2017,Same Day,LS-16975,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,3,$34.50 
1510,CA-2017-103611,9/12/2017,First Class,JM-15535,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",2,$8.36 
1511,CA-2017-100384,6/24/2017,Standard Class,NH-18610,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,8,$385.60 
1512,CA-2017-100384,6/24/2017,Standard Class,NH-18610,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9,$35.82 
1513,CA-2017-112809,8/18/2017,Standard Class,RA-19915,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,3,$200.06 
1514,CA-2017-112809,8/18/2017,Standard Class,RA-19915,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,5,$21.38 
1515,CA-2017-112809,8/18/2017,Standard Class,RA-19915,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,4,$6.74 
1516,US-2017-160759,12/11/2017,Standard Class,AI-10855,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",1,$63.69 
1517,CA-2017-148446,12/10/2017,Second Class,MC-17845,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,4,"$1,669.60 "
1518,CA-2014-111059,2/3/2014,Second Class,TB-21400,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,2,$83.84 
1519,CA-2014-111059,2/3/2014,Second Class,TB-21400,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3,$13.27 
1520,CA-2017-116204,2/11/2017,Second Class,VW-21775,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",7,$21.34 
1521,CA-2017-109946,4/16/2017,Standard Class,PL-18925,OFF-AR-10001419,Office Supplies,Art,Newell 325,5,$16.52 
1522,CA-2015-144806,12/6/2015,Standard Class,GH-14425,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",6,$206.11 
1523,CA-2015-144806,12/6/2015,Standard Class,GH-14425,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,5,$19.92 
1524,CA-2015-144806,12/6/2015,Standard Class,GH-14425,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,8,$198.27 
1525,CA-2015-144806,12/6/2015,Standard Class,GH-14425,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",6,$247.10 
1526,CA-2015-144806,12/6/2015,Standard Class,GH-14425,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",6,$86.30 
1527,CA-2016-122392,7/22/2016,Standard Class,CJ-12010,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,2,$4.16 
1528,CA-2016-122392,7/22/2016,Standard Class,CJ-12010,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",2,$11.65 
1529,CA-2015-148432,11/7/2015,Second Class,MC-18130,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,7,$26.18 
1530,CA-2015-148432,11/7/2015,Second Class,MC-18130,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,2,$7.30 
1531,CA-2015-103793,3/26/2015,Standard Class,BV-11245,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,3,$74.35 
1532,CA-2017-159884,8/31/2017,Standard Class,JF-15490,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",1,$10.74 
1533,CA-2017-159884,8/31/2017,Standard Class,JF-15490,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,3,$8.38 
1534,CA-2016-139885,12/4/2016,Standard Class,EB-13840,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,6,$212.88 
1535,CA-2017-124086,2/10/2017,Standard Class,MP-18175,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2,$203.98 
1536,CA-2016-112389,10/29/2016,Standard Class,JM-15655,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",3,$40.74 
1537,CA-2016-112389,10/29/2016,Standard Class,JM-15655,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3,$11.67 
1538,CA-2017-121888,9/15/2017,Second Class,CL-11890,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,1,$39.99 
1539,CA-2017-121888,9/15/2017,Second Class,CL-11890,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",2,$16.28 
1540,CA-2017-121888,9/15/2017,Second Class,CL-11890,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3,$782.94 
1541,CA-2017-121888,9/15/2017,Second Class,CL-11890,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,7,$242.48 
1542,CA-2014-166884,3/11/2014,Second Class,CK-12205,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,5,$8.32 
1543,CA-2014-166884,3/11/2014,Second Class,CK-12205,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6,$10.46 
1544,CA-2014-107181,2/4/2014,Standard Class,DB-13270,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,3,$82.90 
1545,CA-2014-107181,2/4/2014,Standard Class,DB-13270,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",4,$34.24 
1546,CA-2014-150245,12/31/2014,Second Class,PC-18745,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",7,"$1,573.49 "
1547,CA-2015-111395,11/23/2015,Standard Class,VB-21745,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,4,$335.52 
1548,CA-2015-111395,11/23/2015,Standard Class,VB-21745,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,2,$23.91 
1549,CA-2015-111395,11/23/2015,Standard Class,VB-21745,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2,$27.06 
1550,CA-2014-134278,7/6/2014,First Class,EP-13915,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1,$559.99 
1551,US-2017-124926,11/13/2017,Second Class,ME-17320,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,6,$9.32 
1552,CA-2016-159345,6/17/2016,Standard Class,IG-15085,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,2,$111.96 
1553,CA-2014-130274,5/3/2014,First Class,JS-15940,OFF-LA-10002195,Office Supplies,Labels,Avery 481,7,$21.56 
1554,CA-2017-158386,10/16/2017,Standard Class,BO-11425,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,5,$124.75 
1555,CA-2015-111507,2/6/2015,Standard Class,VW-21775,OFF-AR-10001315,Office Supplies,Art,Newell 310,3,$5.28 
1556,CA-2017-120761,9/4/2017,Standard Class,AB-10150,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",4,$91.96 
1557,CA-2016-109176,5/9/2016,Standard Class,JW-16075,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,1,$9.34 
1558,CA-2016-109176,5/9/2016,Standard Class,JW-16075,OFF-AR-10001955,Office Supplies,Art,Newell 319,5,$79.36 
1559,CA-2015-112116,3/16/2015,Second Class,JE-15475,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,2,$171.96 
1560,CA-2016-126809,4/9/2016,Standard Class,EB-13750,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",9,$35.35 
1561,CA-2014-105172,4/4/2014,Standard Class,PK-18910,OFF-LA-10001641,Office Supplies,Labels,Avery 518,6,$18.90 
1562,CA-2017-107293,9/5/2017,First Class,CS-12400,OFF-AR-10003732,Office Supplies,Art,Newell 333,1,$2.78 
1563,US-2017-102890,6/30/2017,Same Day,SG-20470,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,5,"$1,044.63 "
1564,CA-2015-158554,11/9/2015,Same Day,CM-12190,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3,$11.35 
1565,CA-2014-116239,3/4/2014,Same Day,CL-12565,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,5,$354.90 
1566,CA-2015-132101,3/19/2015,Standard Class,JO-15550,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,3,$453.58 
1567,CA-2015-129112,11/29/2015,First Class,AW-10840,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,3,$21.48 
1568,CA-2015-129112,11/29/2015,First Class,AW-10840,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,4,$8.78 
1569,US-2017-152002,6/11/2017,Same Day,DV-13465,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",3,$122.97 
1570,CA-2017-165029,11/26/2017,Standard Class,AH-10075,OFF-AR-10003504,Office Supplies,Art,Newell 347,3,$12.84 
1571,US-2014-157385,11/23/2014,First Class,SC-20095,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,5,$603.92 
1572,US-2014-157385,11/23/2014,First Class,SC-20095,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,3,$21.84 
1573,US-2014-157385,11/23/2014,First Class,SC-20095,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,1,$29.99 
1574,US-2014-157385,11/23/2014,First Class,SC-20095,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,2,$381.44 
1575,CA-2014-101602,12/15/2014,First Class,MC-18100,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,3,$40.68 
1576,CA-2014-101602,12/15/2014,First Class,MC-18100,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",5,$763.28 
1577,CA-2016-109057,4/22/2016,Standard Class,TT-21460,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,2,$23.95 
1578,CA-2016-154403,5/23/2016,Standard Class,AP-10720,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,1,$4.98 
1579,CA-2016-102456,2/27/2016,First Class,DL-12865,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",3,$170.88 
1580,CA-2015-131338,8/9/2015,First Class,NP-18325,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,2,$307.98 
1581,CA-2015-131338,8/9/2015,First Class,NP-18325,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,9,$382.81 
1582,CA-2015-131338,8/9/2015,First Class,NP-18325,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",2,$41.96 
1583,CA-2015-131338,8/9/2015,First Class,NP-18325,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,"$1,217.57 "
1584,CA-2015-131338,8/9/2015,First Class,NP-18325,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,3,$47.04 
1585,CA-2015-131338,8/9/2015,First Class,NP-18325,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,2,$6.16 
1586,CA-2015-131338,8/9/2015,First Class,NP-18325,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,5,$979.95 
1587,CA-2015-131338,8/9/2015,First Class,NP-18325,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,3,$143.70 
1588,CA-2015-131338,8/9/2015,First Class,NP-18325,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3,$10.65 
1589,CA-2015-131338,8/9/2015,First Class,NP-18325,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,4,$247.80 
1590,CA-2016-109911,5/12/2016,Standard Class,VG-21805,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,4,$10.96 
1591,US-2016-132423,4/15/2016,Standard Class,MY-18295,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",7,$33.49 
1592,US-2016-132423,4/15/2016,Standard Class,MY-18295,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,5,$8.04 
