job,doc,borough,house,street_name,job_type,job_status_descrp,landmarked,adult_estab,latest_action_date,existing_occupancy,proposed_occupancy,owner_type,job_description,initial_cost
200542494,1,BRONX,3540,BIVONA STREET,A3,SIGNED OFF,N,N,2002-09-24 ,G,,OTHER,PS721 FENCE IN CONJUNCTION WITH ASPHALT PAVING OF PERIMETER WALKWAY AND PARAMETERS OF SITE SAFETY PLAN.,$0.00
102526385,1,MANHATTAN,71,5 AVENUE,A3,SIGNED OFF,Y,N,2004-11-17 ,E,,CORPORATION,INSTALL HEAVY DUTY SIDEWALK SHED: 270'  LONG WORK SHALL COMPLY WITH LL33/91 NO CHANGE IN USE EGRESS OR OCCUPANCY,$0.00
520275309,1,STATEN ISLAND,841,FATHER CAPODANNO BOULEVARD,A2,SIGNED OFF,N,N,2018-09-11 ,E,E,CORPORATION,"INSTALLATION OF MANUAL AND AUTOMATIC SMOKE, HEAT DETECTOR SPRINKLER FIRE ALARM SYSTEM IN CONJUNCTION WITH ALT.I APPLICATION #520208506.",$67200.00
123171325,1,MANHATTAN,974,AMSTERDAM AVE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-06-08 ,COM,COM,INDIVIDUAL,"INSTALL HC RAMP FOR EXISTING DELICATESSEN STORE AS PER PLAN SUBMITTED. NO CHANGE IN USE, EGRESS OR OCCUPANCY",$8000.00
102526394,1,MANHATTAN,1199,1 AVENUE,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-05-01 ,E,,CORPORATION,NON ILLUMINATED NON ADVERTISING ACCESSORY AWNING                                             READING- PACIFIKA SOUTHEAST ASIAN CUISINE,$3000.00
540142022,1,STATEN ISLAND,189,EVERGREEN ST,A2,SIGNED OFF,N,N,2018-04-24 ,R-3,R-3,INDIVIDUAL,"FILLING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$56100.00
340562938,1,BROOKLYN,19,APOLLO STREET,A2,SIGNED OFF,N,N,2018-10-23 ,RES,RES,CORPORATION,"PROPOSED INTERIOR RENOVATION WITH PARTITIONS & PLUMBING WORK AS PER PLAN. NO CHANGE IN USE, MEANS OF EGRESS OR OCCUPANCY IN THIS APPLICATION.",$137720.00
103049648,1,MANHATTAN,148,WEST   37 STREET,A2,SIGNED OFF,N,N,2012-02-07 ,,,PARTNERSHIP,"ADD NEW DEVICES TO AN EXISTING CLASS 'E' FIRE ALARM SYSTEM NO CHANGE IN OCCUPANCY,USE,EGRESS OR BULK.",$3000.00
140718301,1,MANHATTAN,160,BROADWAY,A2,SIGNED OFF,N,N,2018-04-09 ,B,B,PARTNERSHIP,"INTERIOR ALTERATION TO EXISTING VACANT SPACE, INCLUDE PARTITION CHANGE, PLUMBING, AND MECHANICAL WORK.",$130000.00
123481213,1,MANHATTAN,99,ST MARKS PLACE,A2,SIGNED OFF,N,N,2018-11-15 ,RES,RES,CORPORATION,"PROPOSED INTERIOR RENOVATION AT 4TH FLOOR. (APARTMENT #6D) FLOORING AND PARTITION WORK. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$13440.00
123498697,1,MANHATTAN,88,PINE STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-12-06 ,COM,COM,PARTNERSHIP,MODIFICATION TO EXISTING FIRE ALARM SYSTEM.,$3000.00
102526401,1,MANHATTAN,1199,1 AVENUE,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-05-01 ,E,,CORPORATION,NON ILLUMINATED NON ADVERTISING ACCESSORY AWNING                                             READING- PACIFIKA SOUTHEAST ASIAN CUISINE,$3000.00
123240830,1,MANHATTAN,53,HOWARD STREET,A2,SIGNED OFF,Y,N,2018-02-07 ,RES,RES,CORPORATION,"INSTALL NEW KITCHEN FIRE SUPPRESSION SYSTEM ONLY AS SHOWN ON PLANS. FIRE SUPPRESSION SHUT OFF VALVE FILED UNDER DOB JOB #123305271. NO CHANGE IN OCCUPANCY, USE, OR EGRESS.",$4500.00
103049657,1,MANHATTAN,148,WEST   37 STREET,A2,SIGNED OFF,N,N,2002-06-07 ,,,PARTNERSHIP,"INSTALL NEW NON-BEARING INTERIOR PARTITI ONS. NO CHANGE IN OCCUPANCY, USE, EGRESS OR OCCUPANCY.",$110000.00
123189496,1,MANHATTAN,147,WAVERLY PLACE,A2,PLAN EXAM - DISAPPROVED,Y,N,2018-01-19 ,RES,RES,CONDO/CO-OP,"RENOVATION OF EXISTING RESIDENTIAL UNIT. NO CHANGE TO USE,OCCUPANCY, FIRE PROTECTION OR EGRESS. PER DIRECTIVE 14/75.",$2000000.00
321754829,1,BROOKLYN,316,CARLTON AVENUE,A2,PLAN EXAM - DISAPPROVED,Y,N,2019-09-09 ,RES,RES,INDIVIDUAL,"INTERIOR RENOVATION AND ENLARGEMENT OF BASEMENT AND 1ST FLOOR AS PER PLAN. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",$45000.00
103049808,1,MANHATTAN,240,EAST  119 STREET,A2,SIGNED OFF,N,N,2001-12-21 ,,,PARTNERSHIP,"REPLACE BOILER AND OIL BURNER (NYC BOILER NO. 909257-010. NO CHANGE IN EGRESS, OCCUPANCY OR USE UNDER THIS APPLICATION.",$0.00
103049826,1,MANHATTAN,516,WEST  112 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-01-28 ,,,CORPORATION,"PROPOSED TO COMBINE 3 APTS ON THE 20TH FLOOR. NO CHANGE IN USE,EGRESS OR OCCUPANCY.",$28000.00
321852134,1,BROOKLYN,305,WEIRFIELD STREET,A2,SIGNED OFF,N,N,2019-11-21 ,PUB,PUB,OTHER GOV'T AGENCY,"FILING FOR FACADE AND ROOF RESTORATION AS PER PLANS SUBMITTED HEREWITH. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",$220000.00
440515177,1,QUEENS,12512,135 AVENUE,A2,SIGNED OFF,N,N,2019-03-01 ,R-3,R-3,INDIVIDUAL,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$19354.00
321852250,1,BROOKLYN,8847,19TH AVENUE,A1,SIGNED OFF,N,N,2020-04-29 ,RES,R-3,INDIVIDUAL,"CONVERT EXIST'G ONE FAMILY INTO TWO FAMILY, INCLUDING PLUMBING FIXTURES IN BAS FLOOR. REQUIRED NEW C. OF O. FOR TWO FAMILY",$153024.00
421577715,1,QUEENS,84-01,263RD STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-01-26 ,RES,RES,INDIVIDUAL,"FILING FOR MASONRY FACADE RESTORATION AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$7600.00
321685645,1,BROOKLYN,9949,SHORE ROAD,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-06-26 ,RES,RES,INDIVIDUAL,FACADE REPAIR,$48690.00
540141906,1,STATEN ISLAND,2655,RICHMOND AVENUE,A2,SIGNED OFF,N,N,2019-05-07 ,C,C,CORPORATION,"SPACE #FC05. INSTALLATION OF ROOFTOP AC UNIT. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$15000.00
321683184,1,BROOKLYN,1694,ST MARKS AVE,A2,PERMIT ISSUED - PARTIAL JOB,N,N,2018-06-04 ,J-3,J-3,INDIVIDUAL,PROPOSED TWO STORY ENLARGEMENT AT REAR OF THE BUILDING. FULL INTERIOR RENOVATION WITH NEW BOILER & NEW HOT WATER TANK. NEW BATH ROOM & NEW KITCHEN.NEW FLOORING. REPLACE ALL WINDOWS & DOORS. REPLACE EXTERIOR SIDING.EXISTING FLOOR TO BE LAMINATED WITH NEW PLYWOOD.,$399000.00
123240616,1,MANHATTAN,45,WEST 27TH STREET,A2,SIGNED OFF,Y,N,2017-12-11 ,COM,COM,PARTNERSHIP,"INSTALLATION OF MECHANICAL EQUIPMENT AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$23000.00
220615083,1,BRONX,862,HUNTS POINT AVENUE,A2,PLAN EXAM - DISAPPROVED,N,N,2018-01-31 ,R-2,R-2,CORPORATION,NEW FIRE ALARMS IN CONJUNCTION WITH ALT 1 - JOB NUMBER 220404382,$1000.00
200543457,1,BRONX,2365,WATERBURY AVENUE,A2,SIGNED OFF,N,N,2005-07-13 ,,,OTHER,PS/IS194WORK IN CONJUNCTION W/200476314 STRUCTURAL STEEL (NEW BUILDING),$1000000.00
103050172,1,MANHATTAN,699,5 AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2001-12-13 ,,,CORPORATION,INSTALLATION OF INDIVIDUALLY CODED FIRE ALARM SUB SYSTEM NO CHANGE IN USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION,$15000.00
123240607,1,MANHATTAN,233,EAST 69TH STREET,A2,SIGNED OFF,N,N,2018-10-31 ,RES,RES,CONDO/CO-OP,"INTERIOR RENOVATIONS CONSISTING OF PARTITIONS, FINISHES AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY",$118500.00
102507636,2,MANHATTAN,1,PENN PLAZA,A2,PERMIT ISSUED - PARTIAL JOB,N,N,2001-07-16 ,,,,Mechanical and plumbing changes on part of the 7th floor as indicated on drawings. No change in use egress or occupancy. No change to LL#5/73 compliance.,$14000.00
440515202,1,QUEENS,222-33,93RD AVENUE,A2,SIGNED OFF,N,N,2019-03-29 ,R-3,R-3,INDIVIDUAL,INSTALLATION OF A ROOFTOP RAILLESS SOLAR PANEL PV SYSTEM,$21750.00
421576903,1,QUEENS,58-15,VAN CLEEF STREET,A1,PLAN EXAM - DISAPPROVED,N,N,2018-03-12 ,J-3,R-3,INDIVIDUAL,INTERIOR RENOVATION WITH PLUMBING WORK. CONVERT ONE FAMILY DWELLING UNIT   INTO TWO FAMILY DWELLING UNIT. WITH PLUMBING WORK. OBTAIN NEW C OF O.,$72000.00
220619196,1,BRONX,2515,FISH AVENUE,A2,SIGNED OFF,N,N,2019-12-24 ,RES,RES,INDIVIDUAL,LEGALIZE CONCRETE/STEEL DECK AT REAR OF FIRST FLOOR.,$6000.00
122896599,1,MANHATTAN,75,9TH AVE,A3,SIGNED OFF,N,N,2019-02-12 ,B,B,PARTNERSHIP,"ERECT SIGN STRUCTURE FOR NON ILLUMINATED ADVERTISING SIGN ON WALL. SIGN FILED UNDER SEPARATE APPLICATION. NO CHANGE OF USE, EGRESS OR OCCUPANCY.",$15000.00
123189502,1,MANHATTAN,147,WAVERLY PLACE,A2,PLAN EXAM - DISAPPROVED,Y,N,2018-01-22 ,RES,RES,CONDO/CO-OP,"MODIFICATIONS TO EXISTING SPRINKLER SYSTEM AS SHOWN ON PLANS. NO CHANGE TO USE, OCCUPANCY OR EGRESS.PER DIRECTIVE 14/75",$31100.00
103050181,1,MANHATTAN,966,2 AVENUE,A2,SIGNED OFF,N,N,2002-10-09 ,,,PARTNERSHIP,INSTALLATION OF A SPRINKLER ALARM SYSTEM WITH DUCT SMOKE DETECTION AND FAN SHUT DOWN CONNECTED TO A CENTRAL OFFICE TRANSMITTER.,$10000.00
200544820,1,BRONX,3750,BAYCHESTER AVENUE,A3,SIGNED OFF,N,N,2006-01-31 ,G,,,PS142CONSTRUCTION PROTECTION FENCE WITH 200572255,$0.00
103050190,1,MANHATTAN,35,EAST   35 STREET,A3,SIGNED OFF,N,N,2012-02-01 ,RES,,CORPORATION,INSTALLATION OF A HEAVY DUTY SIDEWALK SH ED 31'DURING FACADE REPAIR SHED TO COMPLY WITH LL33/91 NO CHANGE IN USE EGRESS OR OCCUPANCY,$0.00
103050207,1,MANHATTAN,260,WEST 72 STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-19 ,COM,,PARTNERSHIP,INSTALLATION OF HEAVY DUTY SIDEWALK DURI NG FACADE REPAIR NO CHANGE IN E RESS OR OCCUPANCY SHED COMPLY WITH LOCAL  LAW 33/91,$0.00
103050323,1,MANHATTAN,230,MOTT STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-24 ,COM,,,"INSTALLATION OF HEAVY DUTY SHED 230' DURING FACADE REPAIR. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$0.00
103050332,1,MANHATTAN,752,GREENWICH STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-13 ,RES,,,"INSTALLATION OF HEAVY DUTY SIDEWALK 46' DURING FACADE REPAIR. NO CHANGE IN EGRESS, USE, OR OCCUPANCY. SHED TO COMPLY WITH LOCAL LAW 33/91.",$0.00
200544848,1,BRONX,2424,JEROME AVENUE,A2,PLAN EXAM - APPROVED,N,N,2002-04-15 ,,,OTHER,P.S. 33; EXTERIOR MODERNIZATION STRUCTURAL WORK IN CONJ/WITH 200497060,$4024866.00
140732250,1,MANHATTAN,1599,YORK AVENUE,A2,SIGNED OFF,N,N,2018-06-08 ,RES,RES,INDIVIDUAL,"PROPOSED INTERIOR RENOVATION,OF APT. 4N. REMOVE & INSTALL PARTITIONS, HARDWOOD FLOOR, & PLUMBING FIXTURES. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$22500.00
123240625,1,MANHATTAN,30,EAST 76TH STREET,A2,SIGNED OFF,Y,N,2019-02-26 ,J-2,J-2,CONDO/CO-OP,"RENOVATIONS OF DENTAL OFFICE TO INCLUDE PARTITIONS WORK, INSTALLATION OF PLUMBING FIXTURES & MECHANICAL WORK AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$309000.00
220624714,1,BRONX,1668,PARKER STREET,A2,SIGNED OFF,N,N,2020-01-30 ,J-2,J-2,CORPORATION,"INSTALLATION OF COMBINATION BOILER/HOT WATER HEATERS IN EACH CLASS A APARTMENT IN CONJUNCTION WITH APPLICATIONS, 220576758 &amp; 220581261. ALL PLUMBING WORK DONE UNDER APPLICATION 200576758",$5000.00
200547541,1,BRONX,519,ST ANNS AVENUE,A3,SIGNED OFF,Y,N,2003-05-22 ,PUB,,OTHER,PS27 SIDEWALK SHED FOR HAZARDOUS FACADE CONDITIONS,$0.00
200547550,1,BRONX,2697,WESTCHESTER AVENUE,A3,SIGNED OFF,N,N,2007-03-28 ,PUB,,OTHER,PS721 SHED FOR EMERGENCY FACADE REPAIR,$0.00
520320448,1,STATEN ISLAND,66,ARBUTUS AVENUE,DM,SIGNED OFF,N,N,2018-03-17 ,J-3,,INDIVIDUAL,FULL NON-MECHANICAL DEMOLITION OF TWO STORY BUILDING. IN-GROUND POOL TO BE FILLED.,$0.00
200572237,1,BRONX,1400,NEEDHAM AVENUE,A2,SIGNED OFF,N,N,2001-11-05 ,,,OTHER,PS78 PLAYGROUND EQUIPMENT AREA AT COURT YARD/PLAYGROUND,$86500.00
123209535,1,MANHATTAN,645,5TH AVENUE,A2,SIGNED OFF,N,N,2020-01-03 ,R-2,R-2,CONDO/CO-OP,"SPRINKLER TEMP LOOP INSTALLATION AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",$1000.00
123197959,1,MANHATTAN,10,EAST 53RD STREET,A2,SIGNED OFF,N,N,2018-03-28 ,COM,COM,CORPORATION,"STAIR INFILL ON THE 5TH FLOOR AS PER PLANS.  NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$35000.00
321716648,1,BROOKLYN,1513,DEAN STREET,A2,PLAN EXAM - APPROVED,N,N,2018-01-18 ,RES,RES,INDIVIDUAL,"RENOVATE EXISTING (3) FAMILY RESIDENCE, WORK TO INCLUDE NEW PARTITIONS AND BATHROOM, KITCHEN FINISHES. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$191450.00
123209580,1,MANHATTAN,661,WASHINGTON ST,A2,SIGNED OFF,Y,N,2018-12-27 ,RES,RES,CORPORATION,"ADD BOILER WORK TYPE, CONNECT BOILERS TO EXISTIN GAS VALVES, NO CHANGE TO USE, EXITS OR OCCUPANCY",$3000.00
102612406,1,MANHATTAN,271,CPW,A2,SIGNED OFF,Y,N,2002-01-18 ,,,CORPORATION,"Renovation of existing residential unit. General construction includes partition changes. No change to use, egress or occupancy under this application.",$110000.00
321520494,1,BROOKLYN,301,CUMBERLAND STREET,A2,PERMIT ISSUED - PARTIAL JOB,Y,N,2018-03-29 ,RES,RES,CORPORATION,"MINOR INTERIOR RENOVATIONS TO APTS. B5 AND F5, NEW PARTITIONS AND PLUMBING. NO CHANGE TO ZONING, OCCUPANCY, USE OR EGRESS",$45000.00
123339538,1,MANHATTAN,1,NEW YORK PLAZA,A2,SIGNED OFF,N,N,2020-02-05 ,COM,COM,CORPORATION,"MODIFICATION TO EXISTING PRE ACTION FIRE ALARM SYSTEM AS PER PLANS FILED HEREWITH.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$15000.00
200572246,1,BRONX,1245,WASHINGTON AVENUE,A3,SIGNED OFF,N,N,2017-04-27 ,PUB,,OTHER,PS132X SIDEWALK SHED FOR FACADE REPAIRS OF PUBLIC SCHOOL,$0.00
220600856,1,BRONX,727,EAST 141 STREET,DM,SIGNED OFF,N,N,2018-06-18 ,RES,,NYC AGENCY,FULL DEMOLITION OF 3 STORY WOOD FRAMED BUILDING TO COMPLY WITH HPD IMMEDIATE EMERGENCY DECLARATION DEMOLITION. BUILDING SUFFERED SEVERE FIRE DAMAGE ON 6/30/17 AND IS A DANGER TO THE PUBLIC.,$0.00
220632402,1,BRONX,2575,PALISADE AVENUE,A2,SIGNED OFF,N,N,2019-05-23 ,RES,RES,INDIVIDUAL,"PROPOSED APARTMENT RENOVATION AS PER PLANS SUBMITTED HEREIN. PLUMBING AND ELECTRICAL WORK TO BE DONE. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$50000.00
123178275,1,MANHATTAN,24,5TH AVENUE,A2,SIGNED OFF,Y,N,2020-01-13 ,RES,RES,CORPORATION,"NEW EMERGENCY GENERATOR SYSTEM AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$0.00
240240100,1,BRONX,1126,FTELEY AVENUE,A3,PLAN EXAM - IN PROCESS,N,N,2018-10-10 ,J-2,J-2,CORPORATION,"ALTERATION 3 FILED FOR FACADE REPAIR DUE TO FIRE DAMAGES. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$5000.00
123209615,1,MANHATTAN,429,EAST 6 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-01-26 ,RES,RES,CORPORATION,"REPLACEMENT & INSTALLATION OF WOOD JOISTS FOR APT UNIT. NO CHANGE IN USE, OCCUPANCY AND MEANS OF EGRESS IS INVOLVED UNDER THIS APPLICATION.",$13000.00
340578002,1,BROOKLYN,470,OCEAN PARKWAY,A2,SIGNED OFF,N,N,2018-03-22 ,RES,RES,CORPORATION,"INTERIOR RENOVATION OF APT 6C.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$42500.00
123258526,1,MANHATTAN,311,EAST 75TH STREET,A2,SIGNED OFF,N,N,2019-04-25 ,RES,RES,CONDO/CO-OP,"MINOR PARTITION WORK, AND PLUMBING, WITHIN APT 2D, AS PER PLAN. NO CHANGE IN EGRESS OR OCCUPANCY.",$10000.00
102526483,1,MANHATTAN,145,WEST   42 STREET,A2,SIGNED OFF,N,N,2013-08-12 ,,,CORPORATION,MODIFICATION TO FIRE ALARM SYSTEM AS PER PLANS FILED HEREWITH.,$15000.00
200547907,1,BRONX,2365,WATERBURY AVENUE,A2,SIGNED OFF,N,N,2005-07-13 ,G,,OTHER,PS/IS194 SP&SD INSTALLATION W/200476314 NB APPLICATION,$3000.00
200547916,1,BRONX,659,COSTER STREET,A2,SIGNED OFF,N,N,2004-09-08 ,,,OTHER,PS48 ANNEX AKA HUNTS POINT ECC-1 FIRE AL   ARM INSTALLATION,$65000.00
200549521,1,BRONX,100,WEST MOSHOLU PARKWAY SOUTH,A3,SIGNED OFF,N,N,2004-12-27 ,PUB,,OTHER,DEWITT CLINTON FENCE IN CONJUNCTION W/ # 200476118,$0.00
200549530,1,BRONX,980,MACE AVENUE,A3,SIGNED OFF,N,N,2005-06-24 ,G,,OTHER,PS89SIDEWALKBRIDGE DURING FACADE REPAIR 200476074,$0.00
220625768,1,BRONX,215,EAST FORDHAM ROAD,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-04-30 ,COM,COM,PARTNERSHIP,"INSTALL BANQUETS WHICH WILL CHANGE SEATING LAYOUT AND INSTALLATION OF KIOSKS. THERE WILL BE NO CHANGE IN USE, EGRESS OR OCCUPANCY. ALSO, NO PENTRATIONS ARE REQUORED.",$12500.00
440450673,1,QUEENS,198-19,HOLLIS AVE,A2,SIGNED OFF,N,N,2018-04-27 ,COM,COM,INDIVIDUAL,"INSTALL THE KITCHEN FIRE SUPPRESSION SYSTEM. NO CHANGE IN USE, ERGRESS OR OCCUPANCY.",$3000.00
102509812,2,MANHATTAN,645,MADISON AVENUE,A2,SIGNED OFF,N,N,2002-02-06 ,COM,,,SUBSEQUENT APPLICATION FILED FOR MODIFICATIONS TO HVAC DUCTWORK AND SPRINKLER HEAD RELOCATION AND INSTALL NEW SINK.   SEE ITEM #16,$53000.00
421573719,1,QUEENS,38-19,MAIN STREET,A2,SIGNED OFF,N,N,2018-03-30 ,E,E,CORPORATION,"INSTALLATION OF AUTOMATIC FIRE SUPPRESSION SYSTEM IN CONJUNCTION WITH APPLICATION  #421542398. NO CHANGE IN USE,EGRESS OR OCCUPANCY.",$3000.00
140718463,1,MANHATTAN,65,WEST 13 STREET,A2,PLAN EXAM - IN PROCESS,N,N,2017-11-21 ,J-2,J-2,CONDO/CO-OP,REPLACEMENT OF A/C UNIT .THERE WILL BE NO CHANGE IN USE EGRESS OR OCCUPANCY,$24500.00
102526508,2,MANHATTAN,235,EAST   42 STREET,A2,SIGNED OFF,N,N,2012-11-05 ,,,,"Structural modifications related to steam riser installation as per plans filed herewith.  No change in use, egress, or occupancy.",$70000.00
240211793,1,BRONX,3065,GRAND CONCOURSE,A2,SIGNED OFF,N,N,2018-05-02 ,RES,RES,PARTNERSHIP,INSTALL CHIMNEY LINER PER PLANS.,$16500.00
200549718,1,BRONX,1700,MACOMBS ROAD,A3,SIGNED OFF,N,N,2004-08-12 ,PUB,,OTHER,IS82 SIDEWALK SHED FOR FACADE REPAIR W/ 200474753,$0.00
123426471,1,MANHATTAN,231,WEST 39TH STREET,A1,PRE-FILING,N,N,2018-03-29 ,COM,B,PARTNERSHIP,"ALT-1 APPLICATION FOR CHANGE OF USE ON CEL AND 001 FLOOR TO EATING AND DRINKING ESTABLISHMENT AS SHOWN HEREWITH. NO CHANGE TO EGRESS, OCCUPANCY OR USE",$75000.00
102548414,1,MANHATTAN,40,WEST   57 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-05-18 ,COM,,PARTNERSHIP,"MODIFY EXISTING FIRE ALARM SYSTEM AT THE 6TH FLOOR, ALL AS PER PLAN.",$5000.00
103034887,1,MANHATTAN,181,EAST   64 STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-12-03 ,COM,,INDIVIDUAL,INSTALLATION OF HEAVYDUTY SIDEWALK SHED 16'DURING FACADE REPAIR SHED TO COMPLY WITH LL33/91 NO CHANGE IN USE EGRESSOR OCCUPANCY,$0.00
123428077,1,MANHATTAN,100,AVENUE OF THE AMERICAS,A2,SIGNED OFF,N,N,2019-10-25 ,COM,COM,CORPORATION,"MODIFICATION TO EXISTING SPRINKLER SYSTEM AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$39000.00
123354510,1,MANHATTAN,13,EAST 124TH ST,A2,PLAN EXAM - APPROVED,N,N,2018-03-29 ,J-2,J-2,PARTNERSHIP,"PROPOSE TO GUT RENOVATE APT 1B ON 2ND FLOOR, REPLACE BATH & KIT. FIXTURES & KIT. CABINETS.",$64000.00
321320058,1,BROOKLYN,815,KINGS HIGHWAY,A1,PLAN EXAM - APPROVED,N,N,2018-05-23 ,COM,B,PARTNERSHIP,HEREWITH FILING A 'NO WORK' ALTERATION TYPE I APPLICATION TO CHANGE THE METES &amp; BOUNDS. FILED IN CONJUNCTION WITH SUB DIVISION APPLICATION # 321422796,$100.00
540145635,1,STATEN ISLAND,242,GREEN VALLEY ROAD,A2,SIGNED OFF,N,N,2018-08-06 ,R-3,R-3,INDIVIDUAL,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$25862.00
102548520,1,MANHATTAN,540,WEST  145 STREET,A1,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-05-01 ,RES,RES,PARTNERSHIP,PROPOSE TO CREATE FOOD PREP IN CELLAR.,$10000.00
123409436,1,MANHATTAN,781,5TH AVENUE,A2,PLAN EXAM - APPROVED,Y,N,2018-04-19 ,RES,RES,CONDO/CO-OP,"MASTER BATHROOM RENOVATION IN AN APARTMENT ON 35TH FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$155000.00
340637984,1,BROOKLYN,86,HANCOCK ST,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-10-12 ,RES,RES,INDIVIDUAL,PARTIAL INTERIOR DEMO OF EXISTING 2-FAMILY BEING TOWNHOUSE IN CONJUNCTION WITH A-2 OT / PL / MH FILING 340601174,$25000.00
321688009,1,BROOKLYN,3720,NOSTRAND AVE,A2,SIGNED OFF,N,N,2018-01-10 ,COM,COM,PARTNERSHIP,"EXISTING LAUNDRY RENOVATION WITH NEW HOT WATER HEATER INSTALLATION. WORK INCLUDE REMOVAL OF EXISTING HOT WATER BOILER. NO CHANGE IN USE, EGRESS OR OCCUPANCY",$13600.00
102509885,1,MANHATTAN,211,WEST   85 STREET,A1,SIGNED OFF,N,N,2003-04-29 ,RES,RES,CORPORATION,PROVISON OF ADDITIONAL HABITABLE ROOM IN EXISTING APARTMENT PARTION AND PLUMBING WORK AS REQUIRED. ALL AS PER PLANS & APPLICATIONS FILED HEREWITH.,$20000.00
440450682,1,QUEENS,10918,167TH ST,A2,SIGNED OFF,N,N,2018-08-08 ,R-3,R-3,INDIVIDUAL,"INSTALLATION OF SOLAR PANELS ON ROOFTOP. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$30974.00
102509894,1,MANHATTAN,225,FIFTH AVENUE,A2,SIGNED OFF,N,N,2001-08-28 ,COM,,CORPORATION,Remove existing door and show-windows. Replace with new glass door and sidelites as per plan filed herewith. NO CHANGE IN USE OCCUPANCY OR EGRESS.,$13000.00
321684815,1,BROOKLYN,8722,FLATLANDS AVENUE,DM,APPLICATION PROCESSED - NO PLAN EXAM,N,N,2017-11-21 ,J-3,,INDIVIDUAL,FULL DEMOLITION OF 2 STORY BUILDING,$0.00
103035467,1,MANHATTAN,104,WEST  118 STREET,A2,SIGNED OFF,N,N,2002-02-22 ,,,INDIVIDUAL,"LEGALIZATION OF EXISTING PLUMBING AND CO NSTRUCTION WORK AS SHOWN ON PLA , NO CHANGE IN USE, OCCUPANCY OR EGRESS.",$12000.00
102509901,1,MANHATTAN,250,WEST   57 STREET,A2,PLAN EXAM - APPROVED,N,N,2001-07-25 ,COM,,PARTNERSHIP,"Remove existing non-load bearing partitions, suspended ceilings and finishes as per plans filed herewith. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",$50000.00
200549727,1,BRONX,1700,MACOMBS ROAD,A3,SIGNED OFF,N,N,2004-08-12 ,PUB,,OTHER,IS82 SCAFFOLDING FOR FACADE RESTORATION W/200474753,$0.00
